Gene_acc,Gene_id,logFC,log_AveExpr,FDR,Desc
492,Tb927.10.11870,-0.07154256614569476,18.812942027591156,0.508773526957771,Guide RNA binding complex protein 5
493,Tb927.10.11890,0.15123550516402062,15.607209957991556,0.8805371984250743,"hypothetical protein, conserved"
494,Tb927.10.11900,-0.057558359368908185,16.16428420350406,0.3601080448411731,MICOS complex subunit MIC20
495,Tb927.10.11930,-0.017571916446641467,21.236612794256256,0.2137395886984005,beta-D-hydroxybutyrate dehydrogenase
496,Tb927.10.11990,-0.07313746681174393,17.68681851594265,0.6098441851041958,"60S ribosome subunit biogenesis protein NIP7, putative"
497,Tb927.10.12000,0.013921572335444665,15.541583546034321,0.0510043397172526,"iron-sulfur cluster assembly protein, putative"
498,Tb927.10.12010,-0.13530603296667465,19.107102875568795,1.1106745960175595,"hypothetical protein, conserved"
499,Tb927.10.12030,0.0038653563743054065,18.97407664249921,0.021335674912456158,"hypothetical protein, conserved"
500,Tb927.10.12050,0.013855321020670885,16.016716517430076,0.048017659965975866,"LSU ribosomal protein, mitochondrial, putative"
501,Tb927.10.12090,0.05967579802118195,19.623431796206265,0.4451164539719014,"RNA-binding protein, putative"
502,Tb927.10.1210,0.006092652123776077,20.802454799838696,0.06342090256331025,"katanin, putative"
503,Tb927.10.12120,0.01002676581227746,16.16424425561826,0.03794214407027605,"hypothetical protein, conserved"
504,Tb927.10.12130,-0.0327741709023357,18.23009007977176,0.2418300539164426,"Ubiquitin family, putative"
505,Tb927.10.12180,-0.05660714044253723,18.916299018705043,0.38916894360132515,"hypothetical protein, conserved"
506,Tb927.10.12190,0.03191720676879761,15.625766216642152,0.07340790665356997,"RAB-interacting protein, putative"
507,Tb927.10.12200,-0.25807272652191315,12.388566114651239,0.49501201340629697,"hypothetical protein, conserved"
508,Tb927.10.12220,-0.11295115007541412,14.201238621203796,0.6529720800452751,"hypothetical protein, conserved"
509,Tb927.10.12240,0.04445854147794037,17.347806437703355,0.5930589772662519,"3-ketoacyl-CoA reductase, putative"
510,Tb927.10.12260,-0.09984341120355111,18.580323742806808,0.9674637767110624,"cytosolic nonspecific dipeptidase, putative"
511,Tb927.10.12290,-0.0462540334893049,19.69537648573134,0.4158209894740244,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
512,Tb927.10.1230,-0.09989938981582824,20.71560941959543,1.1472582607698767,Enriched in surface-labeled proteome protein 23
513,Tb927.10.12300,-0.3519296362963402,11.878785410787922,0.7480083354042789,Cardiolipin-dependent protein 15kDa
514,Tb927.10.12330,-0.005858740017067987,18.69755784939732,0.025824645973271755,"zinc finger protein family member, putative"
515,Tb927.10.12360,-0.09187915109561118,20.509727827827383,1.0971400409511038,"hypothetical protein, conserved"
516,Tb927.10.12390,-0.03337227675018184,18.4782705825093,0.3383561710096349,"hypothetical protein, conserved"
517,Tb927.10.12410,-0.06398378870888521,20.874842373317513,0.8274474848518456,"hypothetical protein, conserved"
518,Tb927.10.12430,0.03598960074302937,18.388897957049053,0.4820172405416873,"Noc2p family, putative"
519,Tb927.10.12470,-0.09954563695937324,18.205045594761234,2.0063164473547324,"hypothetical protein, conserved"
520,Tb927.10.12480,-0.07889359638293314,16.629078667374614,1.032280334980925,"UAA transporter family, putative"
521,Tb927.10.12490,-0.003518710351240628,18.752109974733713,0.021610693230221065,"kinesin, putative"
522,Tb927.10.1250,0.04413548659717037,19.287257404068047,0.4776288198039433,"Aminoacyl-tRNA editing domain containing protein, putative"
523,Tb927.10.12500,0.10323596732901308,16.959201840969936,0.8774888165689078,"P-type H+-ATPase, putative"
524,Tb927.10.12510,0.03004011025322484,22.135168011942312,0.4287966406453165,"P-type H+-ATPase, putative"
525,Tb927.10.12520,0.09331336463255724,11.079203017462515,0.10289433627140866,"hypothetical protein, conserved"
526,Tb927.10.12540,-0.1182877379649021,16.226099438282194,0.6372546273701333,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
527,Tb927.10.12590,-0.1630895353468773,21.455194094318614,3.4063577059174066,"hypothetical protein, conserved"
528,Tb927.10.1260,-0.12196834824590397,16.33641677471843,0.5855689298305851,"aspartyl-tRNA synthetase, putative"
529,Tb927.10.12630,-0.14864505386162463,18.21581109049224,1.7663962161852191,"hypothetical protein, conserved"
530,Tb927.10.12640,-0.03739538826700084,16.57626445909815,0.29255960745815446,"chaperone protein DnaJ, putative"
531,Tb927.10.12660,-0.03455777596709453,20.040873566050458,0.580920070792539,pumilio/PUF RNA binding protein 2
532,Tb927.10.12670,0.19936690057532402,21.089267043887094,1.1410061168315941,"hypothetical protein, conserved"
533,Tb927.11.9730,0.16646446174020468,19.597123431167375,1.7323122944789426,"60S ribosomal protein L34, putative"
534,Tb927.10.12690,-0.04245873351993623,14.603360559567632,0.114697109714786,"hypothetical protein, conserved"
535,Tb927.10.12700,0.21542153144356035,20.99882456161367,5.348396323933241,"pyruvate dehydrogenase E1 alpha subunit, putative"
536,Tb927.10.12710,0.0030969255211310553,24.082597913352696,0.028675509657998123,"heat shock protein 110, putative"
537,Tb927.10.12720,-0.13698085683690664,18.445345976646294,1.874213439725271,Bait On Hook 1
538,Tb927.10.12810,0.03373363349080449,16.737110820421037,0.18524865651191544,"cholinephosphate cytidylyltransferase A, putative"
539,Tb927.10.12820,-0.05160031519877961,22.517097695191683,0.7684277867993281,"hypothetical protein, conserved"
540,Tb927.10.12840,-0.035104841578707635,22.519687155729393,0.46804683589868074,mitochondrial carrier protein
541,Tb927.10.12850,0.1369542548150129,15.354929014752488,1.0545801615869266,ttaggg binding factor
542,Tb927.10.12860,-0.0746129353065399,18.603120977003524,1.1952566341430035,"pre-RNA processing PIH1/Nop17, putative"
543,Tb927.10.12870,0.05481242071891046,17.910774760619788,0.7628642056562764,Basal body protein
544,Tb927.10.12890,-0.06357714959908023,21.940463496905323,1.3941578261981742,"bifunctional aminoacyl-tRNA synthetase, putative"
545,Tb927.10.12920,0.05343377416228279,15.272712763389926,0.20964918513100564,Flagellum attachment zone protein 18
546,Tb927.10.12940,0.0527101791683009,20.460272189097147,0.6635911110397877,predicted zinc finger protein
547,Tb927.10.12950,-0.06940612978633354,16.193212529300446,0.38329733136017885,Basal body protein
548,Tb927.10.12960,-0.14339207559031308,22.28212812134597,2.327535051984006,Ras-related protein Rab5A
549,Tb927.10.12980,-0.027203484702692293,17.40760502267716,0.22823673045688506,"Multisite-specific tRNA:(cytosine-C(5))-methyltransferase, putative"
550,Tb927.10.12990,-0.3634979518575534,13.460061830388454,1.4898695584503479,predicted ankyrin repeat family protein
551,Tb927.10.13020,-0.0710246599610187,18.809803954284206,0.6803235165370483,"Vacuolar protein sorting-associated protein 16 homolog, putative"
552,Tb927.10.13030,-0.17389232183650094,17.780312879060308,3.502475804411015,"cysteine peptidase, Clan CA, family C2, putative"
553,Tb927.10.13090,0.10361627783338179,16.5150982197838,1.0780499554417609,"PhoD-like phosphatase, putative"
554,Tb927.10.1310,-0.07357496604473113,16.21550828291689,0.4667753280789195,"Domain of unknown function (DUF4042), putative"
555,Tb927.10.13100,-0.04889912613089109,16.807708189325094,0.42537316976123457,Cytokinesis initiation factor 3
556,Tb927.10.13110,-0.678471358626787,18.50928383700725,4.696074712080299,Outer arm dynein light chain 7
557,Tb927.10.13120,0.07673231879641307,16.18445137966487,0.4756358870161149,mitochondrial carrier protein
558,Tb927.10.13130,-0.06149656047618279,17.986295495138,0.6260976165509885,UTP-glucose-1-phosphate uridylyltransferase
559,Tb927.10.13180,-0.08421821366323812,19.762730000390267,2.0607763654982674,"Nrap protein, putative"
560,Tb927.10.1320,-0.16000660988254367,18.459755848815842,1.846617196993347,"hypothetical protein, conserved"
561,Tb927.10.13220,-0.1328852759101693,14.686006118343915,0.6525953157953301,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
562,Tb927.10.13230,-0.18995221820189911,15.162080631945813,2.5999555371064313,"hypothetical protein, conserved"
563,Tb927.10.13250,-0.40401529031951,19.033292587157842,4.79924723801849,"hypothetical protein, conserved"
564,Tb927.10.13280,-0.03446118025096112,21.95246461334979,0.5379772356871141,"hypothetical protein, conserved"
565,Tb927.10.13290,0.024292862484564637,18.399822895335106,0.15981637650458883,ethanolamine phosphotransferase (EPT)
566,Tb927.10.13310,-0.14289915813663612,17.333880381058506,1.6572963349465666,"DNA-directed RNA polymerase I subunit RPB5z, putative"
567,Tb927.10.13320,-0.15395172932451828,19.942963769022757,1.9952895012729717,"DNA-directed RNA polymerase II/III subunit, putative"
568,Tb927.10.13330,-0.19675179139541754,13.29078771909561,1.7481833348669722,"paraflagellar rod component, putative"
569,Tb927.10.13360,0.0241932867519985,21.436709214905793,0.3674389369127302,"Elongation factor Tu, mitochondrial"
571,Tb927.10.13450,0.023752574504086965,19.92356067839945,0.23937251188213396,"hypothetical protein, conserved"
572,Tb927.10.13480,0.0718399420960587,19.06929630054155,0.9890897595052849,"CAMK/CAMKL family protein kinase, putative"
573,Tb927.11.9710,0.007998295117026544,21.91629915951858,0.060094570830858327,"60S ribosomal protein L10a, putative"
574,Tb927.10.13510,0.0664684073109072,20.25451023766527,1.1577317194027736,"zinc metallopeptidase, putative"
575,Tb927.10.13520,-0.030600680745941133,17.19719937817304,0.19879415122313346,"Zn-finger in Ran binding protein and others/FYVE zinc finger, putative"
576,Tb927.10.13540,-0.03403920201844812,17.05736011223807,0.19588621569307588,"RNA-binding protein, putative"
577,Tb927.10.13550,-0.053104259864380055,18.949660376511236,0.8354947161116169,"hypothetical protein, conserved"
578,Tb927.10.13560,-0.07779083985150947,17.022539196899572,0.6387043454472964,mevalonate-diphosphate decarboxylase
579,Tb927.10.14080,-0.22300700548485608,14.946268570615372,1.2259842530724308,"RNA-binding protein 27, putative"
580,Tb927.10.13580,0.04613659302687445,12.148869617731837,0.06650320910858581,"major facilitator superfamily protein (MFS), putative"
581,Tb927.10.13600,-0.12253540257546547,16.84039642907766,1.2576584821106374,Cardiolipin-dependent protein 18kDa
582,Tb927.10.13610,0.015230398420889912,15.786649310811493,0.05492084876663766,"zinc-finger of a C2HC-type/Double zinc ribbon, putative"
583,Tb927.10.13620,-0.11461624169049145,15.911802971019835,0.9290568961458142,nadh-ubiquinone oxidoreductase 39 kda subunit
584,Tb927.10.13630,0.014477734789597463,22.594627677948008,0.2416418777369673,"glucosidase, putative"
585,Tb927.10.13650,-0.12030884364525463,18.374266117911656,1.9418573123145808,"ADP-ribosylation factor-like protein 2-binding protein, putative"
586,Tb927.10.13660,0.08157248630821101,16.026339349344745,0.6968780305156049,"Domain of unknown function DUF21, putative"
587,Tb927.10.13670,-0.05056092646671928,19.647037538655745,0.8705927279075156,serine/threonine protein phosphatase 5
588,Tb927.10.13710,-0.11805552040373968,21.425706918404618,0.7225686673357988,"Activator of Hsp90 ATPase, N-terminal/Activator of Hsp90 ATPase homolog 1-like protein, putative"
589,Tb927.10.13720,0.011122974337354208,20.21994143833308,0.056671696934962525,"RNA-binding protein 29, putative"
590,Tb927.10.13730,-0.06996741232424597,18.67502532567279,0.9508965685562525,"60S ribosomal protein L7, putative"
591,Tb927.10.13740,0.16613272255258238,17.988110551614938,2.0458959136865142,"synaptotagmin, putative"
592,Tb927.10.13790,-0.009951339960153405,23.31755384682725,0.11542702560754566,"hypothetical protein, conserved"
593,Tb927.10.13800,0.020128013958803592,21.269963930054068,0.2306220425403041,"hypothetical protein, conserved"
594,Tb927.10.13830,-0.12499020826757601,17.248442423507054,1.3229080376102242,Presequence translocase-associated motor 27
595,Tb927.10.13840,0.02368503432360214,15.782199182847961,0.1365078663385206,"Domain of unknown function (DUF4475), putative"
596,Tb927.10.13850,-0.09572033541446245,17.057174452620984,0.4514642996259211,"ATP12 chaperone protein, putative"
597,Tb927.10.13860,0.02865225498655377,18.737516386669242,0.1720035118132625,GPI-anchor transamidase subunit 8 (GPI8)
598,Tb927.10.13870,-0.22601734630209336,12.301568198217057,0.53997606976696,"tubulin tyrosine ligase protein, putative"
599,Tb927.10.13880,-0.09042244442181158,16.94841430565708,0.8101853027779964,"hypothetical protein, conserved"
600,Tb927.10.1390,0.12135782590126354,21.432310998969406,1.7526497849856226,Hypoxanthine-guanine-xanthine phosphoribosyltransferase
601,Tb927.10.13930,-0.10051065893118505,17.281814856001247,1.1313513590777935,"phosphatidic acid phosphatase, putative"
602,Tb927.10.13950,0.01331915789551985,21.346749762420757,0.15911459889391277,"tubulin-specific chaperone, putative"
603,Tb927.10.13960,-0.036387200671260445,19.35806717885728,0.3083360661665909,paralyzed flagella protein 20
604,Tb927.10.13970,0.012755793788791436,18.46764918769982,0.1172074258936677,"uracil-DNA glycosylase, putative"
605,Tb927.10.13980,-0.36987893043123066,13.534581654986177,1.7515745434017287,"btb/poz domain containing protein, putative"
606,Tb927.10.1470,-0.05340372549460781,21.352439051814564,0.7888231498609878,hypoxanthine-guanine phosphoribosyltransferase
607,Tb927.10.14000,0.11558175047778008,19.676389893211866,2.244406705733561,aconitase
608,Tb927.10.14010,0.07664617944915975,21.06877014571677,0.8524689132594837,tubulin cofactor C domain-containing protein RP2
609,Tb927.10.14020,-6.286898244916895,15.909206736459804,5.127493547810706,"hypothetical protein, conserved"
610,Tb927.10.14030,0.06925580765595996,21.372934513316626,1.5154993846594063,"hypothetical protein, conserved"
611,Tb927.10.14040,0.038049160960525796,19.497435003332402,0.2770129555990275,"vacuolar ATP synthase subunit c, putative"
612,Tb927.10.14110,0.1428278576154831,17.377843962168587,1.390424673860467,"13 kDa deflagellation-inducible protein, putative"
613,Tb927.10.14130,-0.034946095323665105,17.848188831162553,0.26272498953365864,"SRP19 protein, putative"
614,Tb927.10.14140,-0.018011504168825354,24.220121601245214,0.2358167054833424,pyruvate kinase 1
615,Tb927.10.14150,-0.040230162344045084,22.614841459388344,0.7095826319393418,EnigmRBP1
616,Tb927.10.14160,0.013313826086779557,16.397578894576462,0.037951780517676094,Aquaglyceroporin 3
617,Tb927.10.14170,0.11384893010051655,19.476194547413673,1.8291416265418863,aquaglyceroporin 2
618,Tb927.10.14180,0.048751249091900206,19.06013413491312,0.3806298173975915,protein transport protein SEC13
619,Tb927.10.14190,-0.02503500278159443,15.890316024348081,0.0734252311569434,"hypothetical protein, conserved"
620,Tb927.10.1420,-0.015492225261816372,19.36192777392333,0.18663494064689193,"metallo-peptidase, Clan MG, Family M24"
621,Tb927.10.14200,-0.07765545600005197,17.617066614896835,0.8427125204144402,syntaxin 5
622,Tb927.10.14210,0.3039615815802019,12.48993863170769,1.184652352187585,TFIIH basal transcription factor subunit
623,Tb927.10.14220,-0.02521622381798494,16.930782586930466,0.14025943114626166,"hypothetical protein, conserved"
624,Tb927.10.14230,-0.23937451608164295,15.952021567100873,2.6424492638778827,"hypothetical protein, conserved"
625,Tb927.10.14240,0.007986568548112416,21.23107013403577,0.04748849802173357,N-myristoyltransferase
626,Tb927.10.14270,-0.44928259997354303,13.83734858060672,1.8848900253783936,"TFIIF-stimulated CTD phosphatase, putative"
627,Tb927.10.1430,0.05364491685138617,20.53340566786354,0.6748494454114972,"hypothetical protein, conserved"
628,Tb927.10.14300,-0.05615262914860608,18.21963582490639,0.5527273392881135,"MEKK-related kinase 1, putative"
629,Tb927.10.14320,0.011629745426493088,19.671541855507535,0.13226321228523866,Flagellum attachment zone protein 9
630,Tb927.10.14330,-0.06860083056579924,19.966452680421078,0.612396426463418,"Utp14 protein, putative"
631,Tb927.10.14340,-0.04288795357117792,18.539771521127676,0.34410521964855406,"hypothetical protein, conserved"
632,Tb927.10.14360,-0.07768618326861443,19.45293567369991,0.857635938090326,U2 small nuclear ribonucleoprotein 40K
633,Tb927.10.14380,0.03721796401330835,18.16806942444747,0.23655688946937456,"Hsp70 protein, putative"
634,Tb927.10.14390,0.06287072125499549,21.13911617694268,1.2252368839077277,FACT complex subunit POB3
636,Tb927.10.14430,0.033266014134108346,15.071111686915968,0.059841149854541725,"hypothetical protein, conserved"
637,Tb927.10.14460,-0.09943383617651591,16.7176247827352,1.1332104760138897,"leucine-rich repeat protein (LRRP), putative"
638,Tb927.10.14470,0.029802980092760833,21.958037090221985,0.4308976809429105,intraflagellar transport protein 140
639,Tb927.10.14480,-0.09015258972113571,17.116442580025332,0.8016406169947748,"hypothetical protein, conserved"
640,Tb927.10.1450,0.040473724547130274,20.169017380186297,0.6148870163177809,Centrin arm-associated protein 1
641,Tb927.10.14500,0.07881869703433964,23.052071922518582,0.8352155424661591,"hypothetical protein, conserved"
642,Tb927.10.14510,0.07409836593236818,19.70212277046944,0.9646913008884795,"root hair defective 3 GTP-binding protein (RHD3), putative"
643,Tb927.10.14520,-0.09630251648705723,19.069016200047557,1.6996672648981797,Basal body protein
644,Tb927.10.14530,0.08235880021231168,20.25162849429067,1.4567043036319636,19S proteasome non-atpase subunit 8
645,Tb927.10.14550,-0.08087022089640783,20.697842378407223,0.8291215722306002,ATP-dependent RNA helicase HEL67
646,Tb927.10.14560,0.1789463516131775,17.14068637859829,1.5374589977908433,"TPR repeat, putative"
647,Tb927.10.14570,-0.030050101708848587,20.215600448341434,0.4083600234107133,"kinesin motor domain containing protein, putative"
648,Tb927.11.4820,0.025603543824971098,21.49499139715932,0.15607199259577742,"60S ribosomal protein L17, putative"
649,Tb927.10.14590,-0.07556065898729969,17.335661382371846,0.6333147860643451,"Protein of unknown function (DUF1279), putative"
650,Tb927.10.14710,0.020258263324283377,25.000105376557624,0.22530525062249104,"40S ribosomal protein S2, putative"
651,Tb927.10.14610,0.041056246585881695,20.80554365793447,0.6950681949707416,"leucine-rich repeat protein (LRRP), putative"
652,Tb927.10.14640,-0.180476486003883,15.292412713035585,1.1914111164757957,"Rtf2 RING-finger, putative"
653,Tb927.10.14660,-0.11929200745004565,14.248056708247846,0.7252205835691817,"hypothetical protein, conserved"
654,Tb927.10.14680,-0.059496747949523865,17.196170330072004,0.255310190687453,"ribosome biogenesis protein, putative"
655,Tb927.10.14690,0.04097321144343624,20.052764650927156,0.3712814307968872,"syntaxin, putative"
656,Tb927.10.14700,-0.006771394000615771,19.713923677624795,0.04609229161056629,"hypothetical protein, conserved"
657,Tb927.10.14720,-0.1968218407560336,18.64246934976766,2.522873728912859,peroxin 13
658,Tb927.10.14730,-0.10468717284019036,19.429247049645483,1.68967273636454,"chaperone protein DnaJ, putative"
659,Tb927.10.14740,0.03672264323843066,22.234942913951016,0.546226305620686,"hypothetical protein, conserved"
660,Tb927.10.14750,0.05342566754893596,19.94642314890518,0.6786014266053576,"fibrillarin, putative"
661,Tb927.10.14760,0.1320010650197716,18.848079542063353,1.6140300807596695,"clathrin light chain, putative"
662,Tb927.10.14770,0.028180903515341527,21.46124415506514,0.3716241175770678,Associated kinase of Tb14-3-3
663,Tb927.10.14780,0.036443729564879845,20.416982992683078,0.3648877973167426,Canertinib-binding protein kinase 1
664,Tb927.10.14790,-0.06353509166655869,23.173243246193415,0.9260660459033878,"metallo-peptidase, Clan MG, Family M24"
665,Tb927.10.14810,0.10125368203454599,19.592111256057418,1.0213274526124816,"multiprotein-bridging factor 1, putative"
666,Tb927.10.14840,0.0626434417728916,20.98000939529279,0.5742020983729115,Mitochondrial ADP/ATP carrier protein 5a
667,Tb927.10.14860,0.0025428498889112916,18.039399785418222,0.026854377856339998,NADH-ubiquinone oxidoreductase B14 subunit
668,Tb927.10.14870,0.1329058450450944,16.68347188111363,0.8974426483374757,"hypothetical protein, conserved"
669,Tb927.10.14880,-0.24037808033845565,16.83777052328434,3.362574219137564,centrosomal protein of 104 kDa
670,Tb927.10.1490,0.06796041007374143,21.180633440924524,0.9364063575114426,"Temperature dependent protein affecting M2 dsRNA replication, putative"
671,Tb927.10.14910,-0.09873611355783396,19.26976476208549,1.1236995865830417,"Sarcalumenin, putative"
672,Tb927.10.14930,-0.023853741478855994,18.138745318632033,0.26561596600875975,Zinc finger CCCH domain-containing protein 39
673,Tb927.10.14950,0.1496610455382239,19.672749819888583,1.9945384741823713,Zinc finger CCCH domain-containing protein 40
674,Tb927.10.14980,-0.013960338321165722,21.657427876716433,0.20569602523278582,intraflagellar transport protein 52
675,Tb927.10.14990,-0.044765218360907966,21.66432625493904,0.9253924982437264,intraflagellar transport protein 80
676,Tb927.10.1500,-0.04829405810681209,22.812998538099013,0.8263625150328767,"methionyl-tRNA synthetase, putative"
677,Tb927.10.15000,0.006652759253285012,21.084977086173904,0.09062207372678241,"hypothetical protein, conserved"
678,Tb927.10.15080,0.06996414479733915,14.781080186354382,0.7415534775475172,WD40 Repeat 1
679,Tb927.10.1510,0.019633062849550242,22.84624765628255,0.3341636097198705,CCR4-NOT transcription complex subunit 1
680,Tb927.2.5910,-0.02020053479520456,23.91651788050251,0.21354680672138956,"40S ribosomal protein S13, putative"
681,Tb927.10.15130,0.1718686410538055,17.319019538669565,0.9127452015845994,"Vesicle-trafficking protein SEC22, putative"
682,Tb927.10.15160,-0.09093673240609945,17.802069290353757,1.827959676520141,"hypothetical protein, conserved"
683,Tb927.10.15170,-0.020367976296117973,19.086862224583047,0.12801084262048443,"hypothetical protein, conserved"
684,Tb927.10.15180,-0.05636416254874277,21.833340371792808,0.4832100951512918,"nucleosome assembly protein, putative"
685,Tb927.10.1520,-0.016055149255173262,18.615756769435723,0.13490296391913872,"ras-related protein Rab21, putative"
686,Tb927.10.15200,0.08079569016847543,16.319538655302747,0.5647738309077998,"Predicted coiled-coil domain-containing protein (DUF2360), putative"
687,Tb927.10.15210,0.11707954113179042,14.21289942736478,0.3350752779557443,nuclear cap binding complex subunit CBP30
688,Tb927.10.15280,0.07673103879307774,18.018518624869735,0.5726008624994798,"Domain of Unknown Function (DUF1042), putative"
689,Tb927.10.15290,-0.0009321118921619131,17.957113162464832,0.0069082395289911495,"tubulin binding cofactor c, putative"
690,Tb927.10.15300,0.05573174067149367,16.25385133945389,0.2818937079736387,"Calcium/calmodulin-dependent protein kinase kinase, putative"
691,Tb927.10.15310,-0.09148077603152416,18.07524625630325,0.5779521650804857,"hypothetical protein, conserved"
692,Tb927.10.15330,0.019429818599405735,20.57741127850312,0.20296115022933317,"CYTH domain containing protein, putative"
693,Tb927.10.15350,-0.0004337720347713514,20.259841561327256,0.0022376697446712555,histone H3 variant V
694,Tb927.10.15360,0.01058428912705267,20.34918129996123,0.1529660415097374,"hypothetical protein, conserved"
695,Tb927.10.1540,-0.013107911761260027,19.00488732135108,0.1169394737815044,"zinc finger protein family member, putative"
696,Tb927.10.15430,-0.03667782650446583,17.990179771815672,0.3678533212962487,"Ankyrin repeats (3 copies), putative"
697,Tb927.10.15440,-0.021253121584987156,18.538121343361677,0.14205332924549163,"hypothetical protein, conserved"
698,Tb927.10.15470,-0.0914803663478061,17.689138366621506,0.8803795794787139,"hypothetical protein, conserved"
699,Tb927.10.15480,-0.08631446276165988,14.885763769717055,0.5034297635561377,"transporter, putative"
700,Tb927.10.1550,-0.015206773490881176,21.711290358560376,0.18647869610321283,proteasome regulatory non-ATP-ase subunit 5
701,Tb927.10.15520,-0.05970378263511833,21.30446433143651,1.1086311494645995,"signal recognition particle protein, putative"
702,Tb927.10.15530,-0.07622608534638431,21.726012934647507,1.4528259079153933,"ABC transport system ATP-binding protein, putative"
703,Tb927.10.15540,0.08995152331794287,17.20436773792345,1.0123383617489647,predicted VPS53-like domain protein
704,Tb927.10.15570,-0.2062533036535008,14.310084824307626,1.4744785631968804,"transcription factor IIa, putative"
705,Tb927.10.15580,0.12829669955815604,14.054229904852418,0.35934693908034526,"dynein light chain, putative"
706,Tb927.10.15590,0.3382161660909695,19.161094808262618,3.2086182399620458,"macrophage infectivity potentiator, precursor, putative"
707,Tb927.10.1560,-0.03509369582937083,19.45032407794676,0.3488890518261125,Nucleolar protein 91
708,Tb927.10.15640,-0.043391531993982824,17.161890680648856,0.25205212662803334,"WD domain, G-beta repeat, putative"
709,Tb927.10.15660,-0.03325246714310737,20.264474487902504,0.5025246778647643,"hypothetical protein, conserved"
710,Tb927.10.15680,-0.536159826914913,15.050609301888572,5.208628575570492,"hypothetical protein, conserved"
711,Tb927.10.15710,-0.10928566754803626,19.351980006080225,0.8404641446756813,mitochondrial carrier protein
712,Tb927.10.15720,-0.08339696421328213,21.47135804319127,1.233199758075607,proteasome regulatory non-ATP-ase subunit 9
713,Tb927.10.15730,-0.10605039749678014,19.091019166472453,1.7901347695896466,"SPRY domain/Ankyrin repeats (3 copies), putative"
714,Tb927.10.15740,-0.2333445521605917,16.20369249507145,1.357845313631015,"hypothetical protein, conserved"
715,Tb927.10.15760,-0.005436651311537588,23.852967413342217,0.040446611092846724,"hypothetical protein, conserved"
716,Tb927.10.1580,-0.051839614809829015,17.055111550941966,0.3271264595402795,MICOS complex subunit MIC10-1
717,Tb927.10.15800,-0.058823500388967886,14.341243395097724,0.2812211064372078,"actin related protein 2, putative"
718,Tb927.10.15830,-0.44037858217870784,14.055670652399055,2.6577108305894805,SUMO-interacting motif-containing protein
719,Tb927.10.15840,-0.29015109027396413,14.736120864466994,2.431648142329677,"hypothetical protein, conserved"
720,Tb927.10.15870,0.1575788078516176,15.227396828635671,0.6608812561888602,"RNA binding protein, putative"
721,Tb927.9.15210,-0.12710032739153831,20.99187390892241,1.118178276663009,"ribosomal protein L36, putative"
722,Tb927.10.15960,-0.14291877524062357,17.898390112627766,2.581443386531231,"hypothetical protein, conserved"
723,Tb927.10.16020,-0.16109107340074047,16.792971565843672,1.420348752540454,"pre-RNA processing PIH1/Nop17, putative"
724,Tb927.10.16030,0.12349042918280162,14.966101502684364,1.2666125495950997,"mitogen activated protein kinase 4, putative"
725,Tb927.10.16100,0.08327646533806643,22.253749277705502,0.8256746256362433,"FK506-binding protein (FKBP)-type peptidyl-prolyl isomerase, putative"
726,Tb927.10.16120,0.1045596464735965,23.01917277951539,2.0049746109599638,inosine-5-monophosphate dehydrogenase
727,Tb927.10.16180,0.005993540056799418,14.026057039819518,0.01451083567634109,"hypothetical protein, conserved"
728,Tb927.10.1620,-0.03143545880616472,18.73860431298683,0.38836949176904373,"phosphoserine/threonine/tyrosine-binding protein, putative"
729,Tb927.10.1630,-0.021200228901196994,20.66359253757812,0.26188919152299506,atp-binding cassette sub-family e member 1
730,Tb927.10.1660,-0.006415907676430521,15.557674995464465,0.015623970593979469,"hypothetical protein, conserved"
731,Tb927.10.1680,-0.027223865439008677,14.662680572775713,0.06856995773359345,histone deacetylase 1
732,Tb927.10.170,-0.07283928675711593,20.338800118797263,0.948074359102666,"pseudouridine synthase, Cbf5p"
733,Tb927.10.1720,-0.019063287665645134,19.52727336547095,0.16762226148098053,"ATP-dependent DEAD/H RNA helicase, putative"
734,Tb927.10.1730,-0.08510380555905073,18.446119126513153,1.0956560298099043,"Polyadenylation mediator complex protein PAMC3, putative"
735,Tb927.10.1740,-0.11714397792860254,16.84353808509589,1.315262376762969,"hypothetical protein, conserved"
736,Tb927.10.180,0.02643932853013098,20.322997280469032,0.21717382500868818,"ATP synthase F1 subunit gamma protein, putative"
737,Tb927.10.1810,-0.16020237730525366,17.3609092858389,1.637138851348088,"RING-H2 zinc finger, putative"
738,Tb927.10.1830,0.050325959090265826,18.39497081208105,0.686594841258073,"syntaxin, putative"
739,Tb927.10.1860,-0.09563418277785019,17.90614697381564,2.0940209077123075,"hypothetical protein, conserved"
740,Tb927.10.1890,0.011666793568362976,20.397451169075524,0.12295871395491946,"cysteine peptidase, Clan CA, family C2, putative"
741,Tb927.10.190,-0.14153571696681766,17.468921083742643,0.7296619514840638,"40S ribosomal protein S6, putative"
742,Tb927.10.1900,-0.0036619261968269257,18.01663231068657,0.03268208856651994,"DNA topoisomerase IA, putative"
743,Tb927.10.1960,-0.11924257377478398,18.76191689753069,1.6416787919849036,"hypothetical protein, conserved"
744,Tb927.10.1970,-0.2855021565216518,21.690984098940543,4.053826737870203,"CHAT domain containing protein, putative"
